date,platform,source_name,metric_name,metric_value
2023-11-10,telegram,HostageFamilies,telegram_total_views,28274.0
2023-11-10,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-11-10,telegram,ILPoliticsChannel,telegram_total_views,48244.0
2023-11-10,telegram,InternationalIsrael,telegram_message_count,18.0
2023-11-10,telegram,InternationalIsrael,telegram_total_views,76639.0
2023-11-10,telegram,IsraelNewsLive,telegram_message_count,30.0
2023-11-10,telegram,IsraelNewsLive,telegram_total_views,148223.0
2023-11-11,telegram,GazaUpdates,telegram_message_count,23.0
2023-11-11,telegram,GazaUpdates,telegram_total_views,103654.0
2023-11-11,telegram,HomeFrontAlerts,telegram_message_count,30.0
2023-11-11,telegram,HomeFrontAlerts,telegram_total_views,125898.0
2023-11-11,telegram,HostageFamilies,telegram_message_count,10.0
2023-11-11,telegram,HostageFamilies,telegram_total_views,26319.0
2023-11-11,telegram,ILPoliticsChannel,telegram_message_count,12.0
2023-11-11,telegram,ILPoliticsChannel,telegram_total_views,57531.0
2023-11-11,telegram,InternationalIsrael,telegram_message_count,13.0
2023-11-11,telegram,InternationalIsrael,telegram_total_views,63779.0
2023-11-11,telegram,IsraelNewsLive,telegram_message_count,28.0
2023-11-11,telegram,IsraelNewsLive,telegram_total_views,119430.0
2023-11-12,telegram,GazaUpdates,telegram_message_count,36.0
2023-11-12,telegram,GazaUpdates,telegram_total_views,168987.0
2023-11-12,telegram,HomeFrontAlerts,telegram_message_count,15.0
2023-11-12,telegram,HomeFrontAlerts,telegram_total_views,77232.0
2023-11-12,telegram,HostageFamilies,telegram_message_count,11.0
2023-11-12,telegram,HostageFamilies,telegram_total_views,57066.0
2023-11-12,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-11-12,telegram,ILPoliticsChannel,telegram_total_views,59104.0
2023-11-12,telegram,InternationalIsrael,telegram_message_count,26.0
2023-11-12,telegram,InternationalIsrael,telegram_total_views,113299.0
2023-11-12,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-11-12,telegram,IsraelNewsLive,telegram_total_views,181819.0
2023-11-13,telegram,GazaUpdates,telegram_message_count,20.0
2023-11-13,telegram,GazaUpdates,telegram_total_views,91548.0
2023-11-13,telegram,HomeFrontAlerts,telegram_message_count,27.0
2023-11-13,telegram,HomeFrontAlerts,telegram_total_views,94966.0
2023-11-13,telegram,HostageFamilies,telegram_message_count,16.0
2023-11-13,telegram,HostageFamilies,telegram_total_views,80064.0
2023-11-13,telegram,ILPoliticsChannel,telegram_message_count,9.0
2023-11-13,telegram,ILPoliticsChannel,telegram_total_views,48789.0
2023-11-13,telegram,InternationalIsrael,telegram_message_count,20.0
2023-11-13,telegram,InternationalIsrael,telegram_total_views,90945.0
2023-11-13,telegram,IsraelNewsLive,telegram_message_count,32.0
2023-11-13,telegram,IsraelNewsLive,telegram_total_views,139582.0
2023-11-14,telegram,GazaUpdates,telegram_message_count,25.0
2023-11-14,telegram,GazaUpdates,telegram_total_views,89959.0
2023-11-14,telegram,HomeFrontAlerts,telegram_message_count,17.0
2023-11-14,telegram,HomeFrontAlerts,telegram_total_views,85507.0
2023-11-14,telegram,HostageFamilies,telegram_message_count,12.0
2023-11-14,telegram,HostageFamilies,telegram_total_views,38976.0
2023-11-14,telegram,ILPoliticsChannel,telegram_message_count,12.0
2023-11-14,telegram,ILPoliticsChannel,telegram_total_views,46196.0
2023-11-14,telegram,InternationalIsrael,telegram_message_count,24.0
2023-11-14,telegram,InternationalIsrael,telegram_total_views,108678.0
2023-11-14,telegram,IsraelNewsLive,telegram_message_count,35.0
2023-11-14,telegram,IsraelNewsLive,telegram_total_views,159097.0
2023-11-15,telegram,GazaUpdates,telegram_message_count,24.0
2023-11-15,telegram,GazaUpdates,telegram_total_views,107305.0
2023-11-15,telegram,HomeFrontAlerts,telegram_message_count,23.0
2023-11-15,telegram,HomeFrontAlerts,telegram_total_views,92867.0
2023-11-15,telegram,HostageFamilies,telegram_message_count,8.0
2023-11-15,telegram,HostageFamilies,telegram_total_views,34147.0
2023-11-15,telegram,ILPoliticsChannel,telegram_message_count,11.0
2023-11-15,telegram,ILPoliticsChannel,telegram_total_views,58381.0
2023-11-15,telegram,InternationalIsrael,telegram_message_count,23.0
2023-11-15,telegram,InternationalIsrael,telegram_total_views,90045.0
2023-11-15,telegram,IsraelNewsLive,telegram_message_count,33.0
2023-11-15,telegram,IsraelNewsLive,telegram_total_views,155563.0
2023-11-16,telegram,GazaUpdates,telegram_message_count,20.0
2023-11-16,telegram,GazaUpdates,telegram_total_views,75101.0
2023-11-16,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-11-16,telegram,HomeFrontAlerts,telegram_total_views,93215.0
2023-11-16,telegram,HostageFamilies,telegram_message_count,13.0
2023-11-16,telegram,HostageFamilies,telegram_total_views,56791.0
2023-11-16,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-11-16,telegram,ILPoliticsChannel,telegram_total_views,81834.0
2023-11-16,telegram,InternationalIsrael,telegram_message_count,16.0
2023-11-16,telegram,InternationalIsrael,telegram_total_views,55268.0
2023-11-16,telegram,IsraelNewsLive,telegram_message_count,30.0
2023-11-16,telegram,IsraelNewsLive,telegram_total_views,123458.0
2023-11-17,telegram,GazaUpdates,telegram_message_count,25.0
2023-11-17,telegram,GazaUpdates,telegram_total_views,132046.0
2023-11-17,telegram,HomeFrontAlerts,telegram_message_count,17.0
2023-11-17,telegram,HomeFrontAlerts,telegram_total_views,77178.0
2023-11-17,telegram,HostageFamilies,telegram_message_count,15.0
2023-11-17,telegram,HostageFamilies,telegram_total_views,65027.0
2023-11-17,telegram,ILPoliticsChannel,telegram_message_count,18.0
2023-11-17,telegram,ILPoliticsChannel,telegram_total_views,90694.0
2023-11-17,telegram,InternationalIsrael,telegram_message_count,11.0
2023-11-17,telegram,InternationalIsrael,telegram_total_views,50556.0
2023-11-17,telegram,IsraelNewsLive,telegram_message_count,42.0
2023-11-17,telegram,IsraelNewsLive,telegram_total_views,201649.0
2023-11-18,telegram,GazaUpdates,telegram_message_count,21.0
2023-11-18,telegram,GazaUpdates,telegram_total_views,122146.0
2023-11-18,telegram,HomeFrontAlerts,telegram_message_count,30.0
2023-11-18,telegram,HomeFrontAlerts,telegram_total_views,147037.0
2023-11-18,telegram,HostageFamilies,telegram_message_count,8.0
2023-11-18,telegram,HostageFamilies,telegram_total_views,49420.0
2023-11-18,telegram,ILPoliticsChannel,telegram_message_count,8.0
2023-11-18,telegram,ILPoliticsChannel,telegram_total_views,36006.0
2023-11-18,telegram,InternationalIsrael,telegram_message_count,15.0
2023-11-18,telegram,InternationalIsrael,telegram_total_views,62835.0
2023-11-18,telegram,IsraelNewsLive,telegram_message_count,37.0
2023-11-18,telegram,IsraelNewsLive,telegram_total_views,189154.0
2023-11-19,telegram,GazaUpdates,telegram_message_count,26.0
2023-11-19,telegram,GazaUpdates,telegram_total_views,116399.0
2023-11-19,telegram,HomeFrontAlerts,telegram_message_count,28.0
2023-11-19,telegram,HomeFrontAlerts,telegram_total_views,143432.0
2023-11-19,telegram,HostageFamilies,telegram_message_count,14.0
2023-11-19,telegram,HostageFamilies,telegram_total_views,78704.0
2023-11-19,telegram,ILPoliticsChannel,telegram_message_count,14.0
2023-11-19,telegram,ILPoliticsChannel,telegram_total_views,67118.0
2023-11-19,telegram,InternationalIsrael,telegram_message_count,23.0
2023-11-19,telegram,InternationalIsrael,telegram_total_views,96228.0
2023-11-19,telegram,IsraelNewsLive,telegram_message_count,33.0
2023-11-19,telegram,IsraelNewsLive,telegram_total_views,154965.0
2023-11-20,telegram,GazaUpdates,telegram_message_count,26.0
2023-11-20,telegram,GazaUpdates,telegram_total_views,130767.0
2023-11-20,telegram,HomeFrontAlerts,telegram_message_count,28.0
2023-11-20,telegram,HomeFrontAlerts,telegram_total_views,122949.0
2023-11-20,telegram,HostageFamilies,telegram_message_count,16.0
2023-11-20,telegram,HostageFamilies,telegram_total_views,102597.0
2023-11-20,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-11-20,telegram,ILPoliticsChannel,telegram_total_views,90691.0
2023-11-20,telegram,InternationalIsrael,telegram_message_count,15.0
2023-11-20,telegram,InternationalIsrael,telegram_total_views,72990.0
2023-11-20,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-11-20,telegram,IsraelNewsLive,telegram_total_views,198838.0
2023-11-21,telegram,GazaUpdates,telegram_message_count,35.0
2023-11-21,telegram,GazaUpdates,telegram_total_views,157676.0
2023-11-21,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-11-21,telegram,HomeFrontAlerts,telegram_total_views,96355.0
2023-11-21,telegram,HostageFamilies,telegram_message_count,13.0
2023-11-21,telegram,HostageFamilies,telegram_total_views,48177.0
2023-11-21,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-11-21,telegram,ILPoliticsChannel,telegram_total_views,64233.0
2023-11-21,telegram,InternationalIsrael,telegram_message_count,24.0
2023-11-21,telegram,InternationalIsrael,telegram_total_views,106948.0
2023-11-21,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-11-21,telegram,IsraelNewsLive,telegram_total_views,119318.0
2023-11-22,telegram,GazaUpdates,telegram_message_count,28.0
2023-11-22,telegram,GazaUpdates,telegram_total_views,135005.0
2023-11-22,telegram,HomeFrontAlerts,telegram_message_count,18.0
2023-11-22,telegram,HomeFrontAlerts,telegram_total_views,93080.0
2023-11-22,telegram,HostageFamilies,telegram_message_count,9.0
2023-11-22,telegram,HostageFamilies,telegram_total_views,31556.0
2023-11-22,telegram,ILPoliticsChannel,telegram_message_count,10.0
2023-11-22,telegram,ILPoliticsChannel,telegram_total_views,48263.0
2023-11-22,telegram,InternationalIsrael,telegram_message_count,19.0
2023-11-22,telegram,InternationalIsrael,telegram_total_views,89594.0
2023-11-22,telegram,IsraelNewsLive,telegram_message_count,38.0
2023-11-22,telegram,IsraelNewsLive,telegram_total_views,153186.0
2023-11-23,telegram,GazaUpdates,telegram_message_count,117.0
2023-11-23,telegram,GazaUpdates,telegram_total_views,2452424.0
2023-11-23,telegram,HomeFrontAlerts,telegram_message_count,88.0
2023-11-23,telegram,HomeFrontAlerts,telegram_total_views,1836233.0
2023-11-23,telegram,HostageFamilies,telegram_message_count,53.0
2023-11-23,telegram,HostageFamilies,telegram_total_views,1169618.0
2023-11-23,telegram,ILPoliticsChannel,telegram_message_count,70.0
2023-11-23,telegram,ILPoliticsChannel,telegram_total_views,1427849.0
2023-11-23,telegram,InternationalIsrael,telegram_message_count,89.0
2023-11-23,telegram,InternationalIsrael,telegram_total_views,1923199.0
2023-11-23,telegram,IsraelNewsLive,telegram_message_count,156.0
2023-11-23,telegram,IsraelNewsLive,telegram_total_views,3554785.0
2023-11-24,telegram,GazaUpdates,telegram_message_count,118.0
2023-11-24,telegram,GazaUpdates,telegram_total_views,2700752.0
2023-11-24,telegram,HomeFrontAlerts,telegram_message_count,101.0
2023-11-24,telegram,HomeFrontAlerts,telegram_total_views,2217022.0
2023-11-24,telegram,HostageFamilies,telegram_message_count,58.0
2023-11-24,telegram,HostageFamilies,telegram_total_views,1213122.0
2023-11-24,telegram,ILPoliticsChannel,telegram_message_count,66.0
2023-11-24,telegram,ILPoliticsChannel,telegram_total_views,1530507.0
2023-11-24,telegram,InternationalIsrael,telegram_message_count,98.0
2023-11-24,telegram,InternationalIsrael,telegram_total_views,2245296.0
2023-11-24,telegram,IsraelNewsLive,telegram_message_count,142.0
2023-11-24,telegram,IsraelNewsLive,telegram_total_views,3085245.0
2023-11-25,telegram,GazaUpdates,telegram_message_count,83.0
2023-11-25,telegram,GazaUpdates,telegram_total_views,1222986.0
2023-11-25,telegram,HomeFrontAlerts,telegram_message_count,69.0
2023-11-25,telegram,HomeFrontAlerts,telegram_total_views,1070068.0
2023-11-25,telegram,HostageFamilies,telegram_message_count,34.0
2023-11-25,telegram,HostageFamilies,telegram_total_views,501798.0
2023-11-25,telegram,ILPoliticsChannel,telegram_message_count,51.0
2023-11-25,telegram,ILPoliticsChannel,telegram_total_views,758597.0
2023-11-25,telegram,InternationalIsrael,telegram_message_count,64.0
2023-11-25,telegram,InternationalIsrael,telegram_total_views,892410.0
2023-11-25,telegram,IsraelNewsLive,telegram_message_count,120.0
2023-11-25,telegram,IsraelNewsLive,telegram_total_views,1816328.0
2023-11-26,telegram,GazaUpdates,telegram_message_count,61.0
2023-11-26,telegram,GazaUpdates,telegram_total_views,655587.0
2023-11-26,telegram,HomeFrontAlerts,telegram_message_count,49.0
2023-11-26,telegram,HomeFrontAlerts,telegram_total_views,547065.0
2023-11-26,telegram,HostageFamilies,telegram_message_count,30.0
2023-11-26,telegram,HostageFamilies,telegram_total_views,317995.0
2023-11-26,telegram,ILPoliticsChannel,telegram_message_count,48.0
2023-11-26,telegram,ILPoliticsChannel,telegram_total_views,545735.0
2023-11-26,telegram,InternationalIsrael,telegram_message_count,43.0
2023-11-26,telegram,InternationalIsrael,telegram_total_views,428822.0
2023-11-26,telegram,IsraelNewsLive,telegram_message_count,76.0
2023-11-26,telegram,IsraelNewsLive,telegram_total_views,767752.0
2023-11-27,telegram,GazaUpdates,telegram_message_count,41.0
2023-11-27,telegram,GazaUpdates,telegram_total_views,287717.0
2023-11-27,telegram,HomeFrontAlerts,telegram_message_count,33.0
2023-11-27,telegram,HomeFrontAlerts,telegram_total_views,223948.0
2023-11-27,telegram,HostageFamilies,telegram_message_count,16.0
2023-11-27,telegram,HostageFamilies,telegram_total_views,102770.0
2023-11-27,telegram,ILPoliticsChannel,telegram_message_count,24.0
2023-11-27,telegram,ILPoliticsChannel,telegram_total_views,166256.0
2023-11-27,telegram,InternationalIsrael,telegram_message_count,26.0
2023-11-27,telegram,InternationalIsrael,telegram_total_views,171948.0
2023-11-27,telegram,IsraelNewsLive,telegram_message_count,53.0
2023-11-27,telegram,IsraelNewsLive,telegram_total_views,449622.0
2023-11-28,telegram,GazaUpdates,telegram_message_count,35.0
2023-11-28,telegram,GazaUpdates,telegram_total_views,178686.0
2023-11-28,telegram,HomeFrontAlerts,telegram_message_count,29.0
2023-11-28,telegram,HomeFrontAlerts,telegram_total_views,146764.0
2023-11-28,telegram,HostageFamilies,telegram_message_count,20.0
2023-11-28,telegram,HostageFamilies,telegram_total_views,118733.0
2023-11-28,telegram,ILPoliticsChannel,telegram_message_count,27.0
2023-11-28,telegram,ILPoliticsChannel,telegram_total_views,163918.0
2023-11-28,telegram,InternationalIsrael,telegram_message_count,20.0
2023-11-28,telegram,InternationalIsrael,telegram_total_views,107124.0
2023-11-28,telegram,IsraelNewsLive,telegram_message_count,47.0
2023-11-28,telegram,IsraelNewsLive,telegram_total_views,247744.0
2023-11-29,telegram,GazaUpdates,telegram_message_count,20.0
2023-11-29,telegram,GazaUpdates,telegram_total_views,87681.0
2023-11-29,telegram,HomeFrontAlerts,telegram_message_count,23.0
2023-11-29,telegram,HomeFrontAlerts,telegram_total_views,124869.0
2023-11-29,telegram,HostageFamilies,telegram_message_count,5.0
2023-11-29,telegram,HostageFamilies,telegram_total_views,28122.0
2023-11-29,telegram,ILPoliticsChannel,telegram_message_count,26.0
2023-11-29,telegram,ILPoliticsChannel,telegram_total_views,120645.0
2023-11-29,telegram,InternationalIsrael,telegram_message_count,16.0
2023-11-29,telegram,InternationalIsrael,telegram_total_views,64370.0
2023-11-29,telegram,IsraelNewsLive,telegram_message_count,39.0
2023-11-29,telegram,IsraelNewsLive,telegram_total_views,162745.0
2023-11-30,telegram,GazaUpdates,telegram_message_count,99.0
2023-11-30,telegram,GazaUpdates,telegram_total_views,1469731.0
2023-11-30,telegram,HomeFrontAlerts,telegram_message_count,89.0
2023-11-30,telegram,HomeFrontAlerts,telegram_total_views,1678724.0
2023-11-30,telegram,HostageFamilies,telegram_message_count,42.0
2023-11-30,telegram,HostageFamilies,telegram_total_views,752622.0
2023-11-30,telegram,ILPoliticsChannel,telegram_message_count,51.0
2023-11-30,telegram,ILPoliticsChannel,telegram_total_views,870482.0
2023-11-30,telegram,InternationalIsrael,telegram_message_count,81.0
2023-11-30,telegram,InternationalIsrael,telegram_total_views,1425618.0
2023-11-30,telegram,IsraelNewsLive,telegram_message_count,119.0
2023-11-30,telegram,IsraelNewsLive,telegram_total_views,1977399.0
2023-12-01,telegram,GazaUpdates,telegram_message_count,95.0
2023-12-01,telegram,GazaUpdates,telegram_total_views,1591248.0
2023-12-01,telegram,HomeFrontAlerts,telegram_message_count,79.0
2023-12-01,telegram,HomeFrontAlerts,telegram_total_views,1380048.0
2023-12-01,telegram,HostageFamilies,telegram_message_count,44.0
2023-12-01,telegram,HostageFamilies,telegram_total_views,841123.0
2023-12-01,telegram,ILPoliticsChannel,telegram_message_count,56.0
2023-12-01,telegram,ILPoliticsChannel,telegram_total_views,794172.0
2023-12-01,telegram,InternationalIsrael,telegram_message_count,56.0
2023-12-01,telegram,InternationalIsrael,telegram_total_views,1098458.0
2023-12-01,telegram,IsraelNewsLive,telegram_message_count,126.0
2023-12-01,telegram,IsraelNewsLive,telegram_total_views,2190154.0
2023-12-02,telegram,GazaUpdates,telegram_message_count,84.0
2023-12-02,telegram,GazaUpdates,telegram_total_views,1083410.0
2023-12-02,telegram,HomeFrontAlerts,telegram_message_count,62.0
2023-12-02,telegram,HomeFrontAlerts,telegram_total_views,656305.0
2023-12-02,telegram,HostageFamilies,telegram_message_count,21.0
2023-12-02,telegram,HostageFamilies,telegram_total_views,261944.0
2023-12-02,telegram,ILPoliticsChannel,telegram_message_count,39.0
2023-12-02,telegram,ILPoliticsChannel,telegram_total_views,433011.0
2023-12-02,telegram,InternationalIsrael,telegram_message_count,57.0
2023-12-02,telegram,InternationalIsrael,telegram_total_views,697912.0
2023-12-02,telegram,IsraelNewsLive,telegram_message_count,88.0
2023-12-02,telegram,IsraelNewsLive,telegram_total_views,1077832.0
2023-12-03,telegram,GazaUpdates,telegram_message_count,51.0
2023-12-03,telegram,GazaUpdates,telegram_total_views,406696.0
2023-12-03,telegram,HomeFrontAlerts,telegram_message_count,43.0
2023-12-03,telegram,HomeFrontAlerts,telegram_total_views,325615.0
2023-12-03,telegram,HostageFamilies,telegram_message_count,23.0
2023-12-03,telegram,HostageFamilies,telegram_total_views,169406.0
2023-12-03,telegram,ILPoliticsChannel,telegram_message_count,21.0
2023-12-03,telegram,ILPoliticsChannel,telegram_total_views,184822.0
2023-12-03,telegram,InternationalIsrael,telegram_message_count,39.0
2023-12-03,telegram,InternationalIsrael,telegram_total_views,331103.0
2023-12-03,telegram,IsraelNewsLive,telegram_message_count,58.0
2023-12-03,telegram,IsraelNewsLive,telegram_total_views,499161.0
2023-12-04,telegram,GazaUpdates,telegram_message_count,35.0
2023-12-04,telegram,GazaUpdates,telegram_total_views,254834.0
2023-12-04,telegram,HomeFrontAlerts,telegram_message_count,27.0
2023-12-04,telegram,HomeFrontAlerts,telegram_total_views,168309.0
2023-12-04,telegram,HostageFamilies,telegram_message_count,19.0
2023-12-04,telegram,HostageFamilies,telegram_total_views,90928.0
2023-12-04,telegram,ILPoliticsChannel,telegram_message_count,20.0
2023-12-04,telegram,ILPoliticsChannel,telegram_total_views,94384.0
2023-12-04,telegram,InternationalIsrael,telegram_message_count,25.0
2023-12-04,telegram,InternationalIsrael,telegram_total_views,151369.0
2023-12-04,telegram,IsraelNewsLive,telegram_message_count,38.0
2023-12-04,telegram,IsraelNewsLive,telegram_total_views,248791.0
2023-12-05,telegram,GazaUpdates,telegram_message_count,29.0
2023-12-05,telegram,GazaUpdates,telegram_total_views,130236.0
2023-12-05,telegram,HomeFrontAlerts,telegram_message_count,21.0
2023-12-05,telegram,HomeFrontAlerts,telegram_total_views,95643.0
2023-12-05,telegram,HostageFamilies,telegram_message_count,18.0
2023-12-05,telegram,HostageFamilies,telegram_total_views,73129.0
2023-12-05,telegram,ILPoliticsChannel,telegram_message_count,11.0
2023-12-05,telegram,ILPoliticsChannel,telegram_total_views,39278.0
2023-12-05,telegram,InternationalIsrael,telegram_message_count,18.0
2023-12-05,telegram,InternationalIsrael,telegram_total_views,71352.0
2023-12-05,telegram,IsraelNewsLive,telegram_message_count,30.0
2023-12-05,telegram,IsraelNewsLive,telegram_total_views,127174.0
2023-12-06,telegram,GazaUpdates,telegram_message_count,26.0
2023-12-06,telegram,GazaUpdates,telegram_total_views,95400.0
2023-12-06,telegram,HomeFrontAlerts,telegram_message_count,24.0
2023-12-06,telegram,HomeFrontAlerts,telegram_total_views,97402.0
2023-12-06,telegram,HostageFamilies,telegram_message_count,14.0
2023-12-06,telegram,HostageFamilies,telegram_total_views,49620.0
2023-12-06,telegram,ILPoliticsChannel,telegram_message_count,25.0
2023-12-06,telegram,ILPoliticsChannel,telegram_total_views,108408.0
2023-12-06,telegram,InternationalIsrael,telegram_message_count,22.0
2023-12-06,telegram,InternationalIsrael,telegram_total_views,70906.0
2023-12-06,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-12-06,telegram,IsraelNewsLive,telegram_total_views,112753.0
2023-12-07,telegram,GazaUpdates,telegram_message_count,25.0
2023-12-07,telegram,GazaUpdates,telegram_total_views,115340.0
2023-12-07,telegram,HomeFrontAlerts,telegram_message_count,16.0
2023-12-07,telegram,HomeFrontAlerts,telegram_total_views,58921.0
2023-12-07,telegram,HostageFamilies,telegram_message_count,10.0
2023-12-07,telegram,HostageFamilies,telegram_total_views,47283.0
2023-12-07,telegram,ILPoliticsChannel,telegram_message_count,9.0
2023-12-07,telegram,ILPoliticsChannel,telegram_total_views,29252.0
2023-12-07,telegram,InternationalIsrael,telegram_message_count,26.0
2023-12-07,telegram,InternationalIsrael,telegram_total_views,113043.0
2023-12-07,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-12-07,telegram,IsraelNewsLive,telegram_total_views,103595.0
2023-12-08,telegram,GazaUpdates,telegram_message_count,21.0
2023-12-08,telegram,GazaUpdates,telegram_total_views,78264.0
2023-12-08,telegram,HomeFrontAlerts,telegram_message_count,20.0
2023-12-08,telegram,HomeFrontAlerts,telegram_total_views,99352.0
2023-12-08,telegram,HostageFamilies,telegram_message_count,12.0
2023-12-08,telegram,HostageFamilies,telegram_total_views,55505.0
2023-12-08,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-12-08,telegram,ILPoliticsChannel,telegram_total_views,55388.0
2023-12-08,telegram,InternationalIsrael,telegram_message_count,17.0
2023-12-08,telegram,InternationalIsrael,telegram_total_views,71512.0
2023-12-08,telegram,IsraelNewsLive,telegram_message_count,40.0
2023-12-08,telegram,IsraelNewsLive,telegram_total_views,176498.0
2023-12-09,telegram,GazaUpdates,telegram_message_count,25.0
2023-12-09,telegram,GazaUpdates,telegram_total_views,127489.0
2023-12-09,telegram,HomeFrontAlerts,telegram_message_count,20.0
2023-12-09,telegram,HomeFrontAlerts,telegram_total_views,101329.0
2023-12-09,telegram,HostageFamilies,telegram_message_count,11.0
2023-12-09,telegram,HostageFamilies,telegram_total_views,43343.0
2023-12-09,telegram,ILPoliticsChannel,telegram_message_count,14.0
2023-12-09,telegram,ILPoliticsChannel,telegram_total_views,59528.0
2023-12-09,telegram,InternationalIsrael,telegram_message_count,28.0
2023-12-09,telegram,InternationalIsrael,telegram_total_views,133913.0
2023-12-09,telegram,IsraelNewsLive,telegram_message_count,45.0
2023-12-09,telegram,IsraelNewsLive,telegram_total_views,231947.0
2023-12-10,telegram,GazaUpdates,telegram_message_count,29.0
2023-12-10,telegram,GazaUpdates,telegram_total_views,117838.0
2023-12-10,telegram,HomeFrontAlerts,telegram_message_count,21.0
2023-12-10,telegram,HomeFrontAlerts,telegram_total_views,100033.0
2023-12-10,telegram,HostageFamilies,telegram_message_count,14.0
2023-12-10,telegram,HostageFamilies,telegram_total_views,73362.0
2023-12-10,telegram,ILPoliticsChannel,telegram_message_count,12.0
2023-12-10,telegram,ILPoliticsChannel,telegram_total_views,43439.0
2023-12-10,telegram,InternationalIsrael,telegram_message_count,14.0
2023-12-10,telegram,InternationalIsrael,telegram_total_views,68550.0
2023-12-10,telegram,IsraelNewsLive,telegram_message_count,37.0
2023-12-10,telegram,IsraelNewsLive,telegram_total_views,166189.0
2023-12-11,telegram,GazaUpdates,telegram_message_count,29.0
2023-12-11,telegram,GazaUpdates,telegram_total_views,135776.0
2023-12-11,telegram,HomeFrontAlerts,telegram_message_count,17.0
2023-12-11,telegram,HomeFrontAlerts,telegram_total_views,74894.0
2023-12-11,telegram,HostageFamilies,telegram_message_count,16.0
2023-12-11,telegram,HostageFamilies,telegram_total_views,59469.0
2023-12-11,telegram,ILPoliticsChannel,telegram_message_count,10.0
2023-12-11,telegram,ILPoliticsChannel,telegram_total_views,48060.0
2023-12-11,telegram,InternationalIsrael,telegram_message_count,18.0
2023-12-11,telegram,InternationalIsrael,telegram_total_views,98352.0
2023-12-11,telegram,IsraelNewsLive,telegram_message_count,35.0
2023-12-11,telegram,IsraelNewsLive,telegram_total_views,153429.0
2023-12-12,telegram,GazaUpdates,telegram_message_count,33.0
2023-12-12,telegram,GazaUpdates,telegram_total_views,137726.0
2023-12-12,telegram,HomeFrontAlerts,telegram_message_count,18.0
2023-12-12,telegram,HomeFrontAlerts,telegram_total_views,95154.0
2023-12-12,telegram,HostageFamilies,telegram_message_count,12.0
2023-12-12,telegram,HostageFamilies,telegram_total_views,65847.0
2023-12-12,telegram,ILPoliticsChannel,telegram_message_count,17.0
2023-12-12,telegram,ILPoliticsChannel,telegram_total_views,77772.0
2023-12-12,telegram,InternationalIsrael,telegram_message_count,17.0
2023-12-12,telegram,InternationalIsrael,telegram_total_views,63393.0
2023-12-12,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-12-12,telegram,IsraelNewsLive,telegram_total_views,157740.0
2023-12-13,telegram,GazaUpdates,telegram_message_count,29.0
2023-12-13,telegram,GazaUpdates,telegram_total_views,147159.0
2023-12-13,telegram,HomeFrontAlerts,telegram_message_count,28.0
2023-12-13,telegram,HomeFrontAlerts,telegram_total_views,148174.0
2023-12-13,telegram,HostageFamilies,telegram_message_count,7.0
2023-12-13,telegram,HostageFamilies,telegram_total_views,36790.0
2023-12-13,telegram,ILPoliticsChannel,telegram_message_count,20.0
2023-12-13,telegram,ILPoliticsChannel,telegram_total_views,99914.0
2023-12-13,telegram,InternationalIsrael,telegram_message_count,25.0
2023-12-13,telegram,InternationalIsrael,telegram_total_views,123700.0
2023-12-13,telegram,IsraelNewsLive,telegram_message_count,20.0
2023-12-13,telegram,IsraelNewsLive,telegram_total_views,104026.0
2023-12-14,telegram,GazaUpdates,telegram_message_count,28.0
2023-12-14,telegram,GazaUpdates,telegram_total_views,102891.0
2023-12-14,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-12-14,telegram,HomeFrontAlerts,telegram_total_views,104895.0
2023-12-14,telegram,HostageFamilies,telegram_message_count,13.0
2023-12-14,telegram,HostageFamilies,telegram_total_views,74996.0
2023-12-14,telegram,ILPoliticsChannel,telegram_message_count,20.0
2023-12-14,telegram,ILPoliticsChannel,telegram_total_views,78919.0
2023-12-14,telegram,InternationalIsrael,telegram_message_count,10.0
2023-12-14,telegram,InternationalIsrael,telegram_total_views,54491.0
2023-12-14,telegram,IsraelNewsLive,telegram_message_count,31.0
2023-12-14,telegram,IsraelNewsLive,telegram_total_views,140069.0
2023-12-15,telegram,GazaUpdates,telegram_message_count,32.0
2023-12-15,telegram,GazaUpdates,telegram_total_views,142806.0
2023-12-15,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-12-15,telegram,HomeFrontAlerts,telegram_total_views,107202.0
2023-12-15,telegram,HostageFamilies,telegram_message_count,13.0
2023-12-15,telegram,HostageFamilies,telegram_total_views,42555.0
2023-12-15,telegram,ILPoliticsChannel,telegram_message_count,16.0
